STATION,NAME,DATE,AWND,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/4/2019,4.92,1331,0.11,,,,,68,57,330,320,13,19.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/5/2019,5.82,1805,0.3,,,,,63,54,320,330,13,19,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/6/2019,4.92,1253,0,,,,,73,48,260,260,12.1,18.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/7/2019,6.71,1749,0,,,,,77,51,340,340,16.1,23.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/8/2019,6.26,2117,0,,,,,78,50,130,130,14.1,21,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/9/2019,9.62,1327,0.41,,,,,81,61,240,230,25.1,35.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/10/2019,9.4,1605,0.09,,,,,72,52,250,350,21,30,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/11/2019,6.49,2012,0.12,,,,,62,46,100,90,13,18.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/12/2019,4.25,332,0.64,,,,,57,51,80,100,10.1,15,1,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/13/2019,8.28,1515,0.16,,,,,56,45,320,320,17,25.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/14/2019,6.71,1008,0.01,,,,,55,42,320,330,16.1,29.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/15/2019,8.5,1315,0,,,,,68,40,240,260,18.1,25.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/16/2019,8.5,1336,0.03,,,,,74,52,210,260,16.1,23,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/17/2019,7.38,658,0.18,,,,,73,60,230,220,15,21,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/18/2019,4.47,1428,0.04,,,,,82,57,200,270,14.1,19,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/19/2019,11.41,1551,0.02,,,,,86,64,220,220,28,40,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/20/2019,13.42,1413,0.01,,,,,75,53,260,250,25.1,40,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/21/2019,4.7,34,0,,,,,60,46,340,340,15,21,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/22/2019,7.38,1855,0,,,,,78,48,130,130,15,21,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/23/2019,11.86,1415,0.08,,,,,80,64,250,220,23.9,35.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/24/2019,4.7,58,0,,,,,78,58,320,310,15,25.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/25/2019,8.72,1907,0.04,,,,,84,59,220,280,21,32,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/26/2019,6.71,950,0.11,,,,,79,63,310,330,18.1,33.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/27/2019,3.8,1409,0,,,,,78,62,270,270,10.1,16.1,1,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/28/2019,10.74,1548,0.29,,,,,85,63,240,230,25.1,36,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/29/2019,9.4,1341,1.49,,,,,84,65,230,350,23,38,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/30/2019,10.07,1236,0.33,,,,,73,62,220,210,25.1,36,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",5/31/2019,4.7,1331,0,,,,,76,58,240,330,12.1,17,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/1/2019,8.05,2006,0,,,,,78,57,220,10,17,29.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/2/2019,7.61,1534,0.34,,,,,72,53,340,350,16.1,30,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/3/2019,7.61,1014,0,,,,,65,51,320,330,16.1,25.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/4/2019,6.93,1736,0,,,,,74,44,210,210,16.1,21,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/5/2019,9.62,1017,0.03,,,,,72,60,220,230,23,32,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/6/2019,4.92,228,0.19,,,,,79,63,210,260,13,18.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/7/2019,5.37,1351,0,,,,,78,59,80,40,12.1,18.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/8/2019,8.28,1714,0,,,,,81,61,90,80,17,25.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/9/2019,10.07,1715,0.03,,,,,78,64,120,130,18.1,31.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/10/2019,9.17,2104,0.34,,,,,79,58,200,320,21,34,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/11/2019,7.16,1051,0,,,,,73,52,360,320,15,27.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/12/2019,8.05,1227,0,,,,,75,49,160,170,16.1,25.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/13/2019,12.53,1455,0.16,,,,,69,52,260,240,25.9,38.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/14/2019,11.18,113,0.06,,,,,71,51,250,260,23,30,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/15/2019,8.95,1542,0,,,,,74,55,240,240,23.9,33.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/16/2019,10.07,720,0.13,,,,,77,64,220,210,21.9,33.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/17/2019,7.61,116,1.25,,,,,76,65,240,230,19.9,30,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/18/2019,7.38,732,0.13,,,,,75,67,250,260,18.1,25.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/19/2019,4.47,1328,0.55,,,,,77,67,180,180,13,17,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/20/2019,10.51,1344,0.57,,,,,75,63,230,220,19.9,25.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/21/2019,8.72,1231,0.04,,,,,74,59,330,330,17,28,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/22/2019,3.13,1620,0,,,,,77,53,320,340,8.1,15,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/23/2019,3.8,1327,0,,,,,80,55,180,250,10.1,15,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/24/2019,8.5,2349,0.62,,,,,83,63,250,250,18.1,25.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/25/2019,9.84,14,0,,,,,81,67,250,230,19.9,29.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/26/2019,9.4,1225,0,,,,,85,64,230,250,17,25.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/27/2019,6.04,1548,1.16,,,,,87,67,80,20,25.1,36,1,,1,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/28/2019,4.47,2018,0,,,,,88,64,110,100,21.9,35.1,,1,1,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/29/2019,8.05,1550,0.06,,,,,87,68,250,270,23,31.1,,,1,,,,,1,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",6/30/2019,7.83,1229,0,,,,,83,64,330,310,21,33.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/1/2019,2.91,1725,0,,,,,83,61,240,250,10.1,17,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/2/2019,8.95,1910,0.68,,,,,89,66,260,260,21.9,29.1,1,,1,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/3/2019,4.7,1533,0.19,,,,,83,66,190,330,12.1,21,1,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/4/2019,4.92,1640,0,,,,,87,68,170,180,12.1,17,1,,1,,,,,1,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/5/2019,4.92,1129,0.14,,,,,85,71,210,210,21,32,1,,1,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/6/2019,6.93,1552,1.32,,,,,89,68,310,330,23.9,42.9,1,,1,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/7/2019,3.58,1739,0.25,,,,,80,69,10,340,8.9,16.1,,1,,,,,,1,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/8/2019,4.92,1458,0,,,,,84,68,90,340,8.9,16.1,1,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/9/2019,2.46,1457,0,,,,,87,65,70,140,8.1,12.1,1,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/10/2019,5.59,1536,0,,,,,88,70,180,190,13,18.1,,,,,,,,1,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/11/2019,6.71,1005,1.96,,,,,76,65,330,340,16.1,25.9,1,,1,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/12/2019,3.58,1537,0,,,,,80,64,330,310,12.1,19,,1,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/13/2019,5.82,1523,0,,,,,85,62,230,220,16.1,21.9,,1,,,,,,1,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/14/2019,5.59,1445,0,,,,,83,70,330,330,14.1,18.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/15/2019,2.68,1419,0,,,,,86,62,260,250,8.9,13,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/16/2019,8.28,2229,0.07,,,,,87,70,210,210,21.9,27.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/17/2019,7.61,1426,0.11,,,,,82,69,220,200,17,23,1,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/18/2019,5.37,1455,0,,,,,87,71,270,260,10.1,17,1,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/19/2019,8.72,1037,0,,,,,88,72,240,180,15,23,1,,,,,,,1,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/20/2019,8.5,1225,0,,,,,91,75,220,220,21,28,1,,1,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/21/2019,5.59,2042,0.58,,,,,92,71,190,180,23,38,,1,1,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/22/2019,6.71,1252,0.34,,,,,76,64,350,340,16.1,30,,1,1,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/23/2019,6.04,1359,0,,,,,77,63,340,300,13,23,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/24/2019,4.25,1725,0.16,,,,,77,57,140,310,10.1,15,,,1,,,,,1,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/25/2019,2.24,1533,0,,,,,80,59,340,340,6.9,12.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/26/2019,3.36,1055,0,,,,,83,61,200,100,8.9,16.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/27/2019,6.49,1227,0.23,,,,,84,63,210,220,25.1,40,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/28/2019,8.72,1129,0,,,,,85,68,240,240,19.9,25.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/29/2019,7.83,1557,0,,,,,87,68,230,190,17,23,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/30/2019,7.61,1118,1.37,,,,,80,64,230,230,21,30,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",7/31/2019,2.91,1447,0.02,,,,,83,66,290,210,13,21,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/1/2019,2.24,1605,0,,,,,84,64,10,360,6.9,12.1,,1,,,,,,1,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/2/2019,3.58,1456,0.75,,,,,85,65,180,180,16.1,21.9,1,,1,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/3/2019,2.68,1803,0,,,,,83,62,330,340,8.1,15,,1,,,,,,1,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/4/2019,1.79,1742,0,,,,,84,62,30,50,12.1,19,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/5/2019,3.13,1302,0,,,,,83,65,210,220,14.1,17,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/6/2019,8.05,1509,0.09,,,,,86,66,220,200,17,23.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/7/2019,6.26,1721,0.02,,,,,81,65,260,260,18.1,25.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/8/2019,9.17,1622,0.36,,,,,83,65,260,270,25.1,40,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/9/2019,6.93,1444,0,,,,,77,64,280,260,14.1,21.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/10/2019,5.59,1234,0,,,,,79,61,340,250,13,23,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/11/2019,3.13,1335,0,,,,,80,57,180,230,10.1,19.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/12/2019,5.59,1543,0,,,,,85,61,260,120,12.1,19,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/13/2019,2.91,2018,0.91,,,,,72,67,180,360,8.9,13,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/14/2019,3.58,1848,0,,,,,82,67,340,350,8.9,15,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/15/2019,3.8,1425,0.72,,,,,84,64,280,330,21.9,44.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/16/2019,5.82,1041,0,,,,,83,64,240,270,14.1,19,1,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/17/2019,6.93,1357,0.01,,,,,86,64,260,220,16.1,23,,1,1,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/18/2019,6.71,1325,0,,,,,87,68,200,210,19.9,25.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/19/2019,4.92,201,0.01,,,,,87,67,320,290,21,36,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/20/2019,4.25,2159,0.04,,,,,87,69,300,310,17,32,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/21/2019,8.95,1525,0.06,,,,,83,68,240,240,19.9,27.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/22/2019,6.71,1348,0.15,,,,,81,65,320,310,16.1,31.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/23/2019,5.37,1520,0,,,,,73,60,350,350,10.1,19.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/24/2019,5.37,1210,0,,,,,73,57,30,30,10.1,17,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/25/2019,6.49,1351,0,,,,,74,53,160,130,15,21.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/26/2019,7.83,1334,0,,,,,74,56,170,160,17,25.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/27/2019,6.71,1110,0.37,,,,,73,62,180,170,13,19,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/28/2019,6.93,1538,0.57,,,,,79,63,280,280,17,27.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/29/2019,8.05,1048,0,,,,,77,58,250,260,17,23.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/30/2019,7.38,1536,0,,,,,81,60,250,270,13,19,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",8/31/2019,4.7,925,,,,,,76,62,90,70,10.1,16.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/1/2019,6.71,1732,0.54,,,,,78,63,140,160,16.1,23.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/2/2019,5.37,1400,0.19,,,,,77,64,260,270,13,17,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/3/2019,5.59,1627,0,,,,,80,60,190,200,16.1,23,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/4/2019,8.05,1944,0,,,,,82,59,350,340,15,25.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/5/2019,3.58,1437,0,,,,,76,54,120,100,10.1,16.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/6/2019,4.03,1506,0,,,,,77,55,260,290,10.1,16.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/7/2019,5.59,1543,0,,,,,74,57,250,240,16.1,23.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/8/2019,4.7,1151,0,,,,,76,56,260,260,15,19.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/9/2019,3.13,1501,0,,,,,79,56,350,360,8.9,15,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/10/2019,5.59,1442,0,,,,,87,59,180,150,10.1,15,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/11/2019,5.82,1409,0,,,,,90,67,240,270,15,23.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/12/2019,4.92,1403,0.05,,,,,86,69,290,350,10.1,17,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/13/2019,8.95,1907,0,,,,,84,65,150,150,19.9,30,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/14/2019,6.04,1405,0,,,,,80,63,270,280,15,21.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/15/2019,3.8,1134,0,,,,,82,54,170,180,8.1,11,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/16/2019,5.14,1702,0,,,,,85,65,240,360,12.1,17,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/17/2019,5.82,1529,0,,,,,80,62,30,350,8.9,16.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/18/2019,6.49,1113,0,,,,,77,54,90,100,13,19.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/19/2019,6.49,1211,0,,,,,75,52,160,110,13,18.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/20/2019,4.7,1504,0,,,,,81,53,230,230,10.1,17,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/21/2019,5.82,1316,0,,,,,87,63,260,220,14.1,19.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/22/2019,7.83,1510,0,,,,,88,65,220,220,17,23,1,,,,,,,1,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/23/2019,10.51,1347,0.02,,,,,76,63,210,210,18.1,27.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/24/2019,5.82,1154,0,,,,,73,54,340,340,13,21,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/25/2019,7.16,1054,0.05,,,,,78,49,190,200,15,23.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/26/2019,7.16,1505,0.1,,,,,76,57,290,300,15,31.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/27/2019,6.04,1436,0,,,,,81,50,160,160,15,23.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/28/2019,7.83,1754,0.13,,,,,84,65,240,340,18.1,27.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/29/2019,4.47,1602,0,,,,,77,62,40,30,8.9,16.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",9/30/2019,4.92,1316,0.79,,,,,79,65,250,250,12.1,17,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/1/2019,7.83,1450,0,,,,,89,67,240,270,19.9,29.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/2/2019,7.61,1317,0,,,,,86,69,250,270,18.1,28,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/3/2019,8.05,1700,0.19,,,,,89,65,250,260,23.9,33.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/4/2019,7.61,56,0,,,,,66,46,330,320,16.1,25.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/5/2019,9.62,1914,0,,,,,68,42,130,130,18.1,29.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/6/2019,6.93,1255,0.27,,,,,69,55,210,210,16.1,23.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/7/2019,3.58,9,1.98,,,,,63,51,320,300,18.1,32,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/8/2019,5.59,1107,0,,,,,65,50,90,60,18.1,28,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/9/2019,4.92,1017,0,,,,,68,46,90,60,8.9,15,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/10/2019,4.03,1258,0,,,,,73,47,100,180,8.9,13,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/11/2019,5.59,2050,0,,,,,74,51,130,120,8.9,14.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/12/2019,7.61,718,0.08,,,,,62,42,260,290,17,27.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/13/2019,6.04,312,0,,,,,61,37,180,120,13,21.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/14/2019,8.5,1408,0,,,,,62,45,260,270,18.1,27.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/15/2019,5.37,1532,0,,,,,67,39,170,160,13,18.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/16/2019,11.41,2225,0.86,,,,,58,45,260,270,21.9,33.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/17/2019,10.29,354,0.09,,,,,50,42,290,270,19.9,36.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/18/2019,4.47,1010,0,,,,,56,39,320,330,13,21.9,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/19/2019,3.8,1358,0,,,,,64,35,200,140,10.1,14.1,,,,,,,,,,
USW00014762,"PITTSBURGH ALLEGHENY CO AIRPORT, PA US",10/20/2019,2.24,1038,0,,,,,68,50,130,130,8.1,10.1,,,,,,,,,,
